DowntimeKey,Date,MachineKey,ShiftKey,ReasonKey,Downtime Minutes,Stop Count
41728,2026-03-06,11,1,5,11.4,1
41729,2026-03-06,11,1,6,26.9,1
41730,2026-03-06,11,1,2,10.3,2
41731,2026-03-06,11,2,2,56.2,2
41732,2026-03-06,11,2,5,13.4,1
41733,2026-03-06,11,2,3,33.2,1
41734,2026-03-06,11,3,10,32.1,1
41735,2026-03-06,11,3,1,24.0,2
41736,2026-03-06,11,3,5,9.4,1
41737,2026-03-06,11,3,3,19.4,1
41738,2026-03-06,12,1,2,24.0,2
41739,2026-03-06,12,1,1,3.1,1
41740,2026-03-06,12,1,5,20.5,1
41741,2026-03-06,12,2,3,5.1,1
41742,2026-03-06,12,2,4,21.2,1
41743,2026-03-06,12,3,4,72.6,1
41744,2026-03-06,12,3,2,26.7,1
41745,2026-03-06,12,3,1,3.6,1
41746,2026-03-07,1,1,2,41.9,2
41747,2026-03-07,1,1,5,12.7,1
41748,2026-03-07,1,1,3,27.5,2
41749,2026-03-07,1,1,4,20.7,1
41750,2026-03-07,1,2,7,30.7,1
41751,2026-03-07,1,2,1,5.7,1
41752,2026-03-07,1,3,5,19.8,1
41753,2026-03-07,1,3,3,27.2,2
41754,2026-03-07,1,3,4,16.2,1
41755,2026-03-07,2,1,3,28.5,1
41756,2026-03-07,2,1,7,13.5,1
41757,2026-03-07,2,1,2,32.9,1
41758,2026-03-07,2,2,7,17.6,1
41759,2026-03-07,2,2,2,51.4,3
41760,2026-03-07,2,3,8,8.9,1
41761,2026-03-07,2,3,4,7.4,1
41762,2026-03-07,3,2,2,47.1,2
41763,2026-03-07,3,2,1,17.4,2
41764,2026-03-07,3,2,3,24.4,1
41765,2026-03-07,3,2,4,20.0,1
41766,2026-03-07,3,2,5,5.8,1
41767,2026-03-07,3,3,5,9.7,1
41768,2026-03-07,3,3,2,107.4,3
41769,2026-03-07,3,3,3,77.9,2
41770,2026-03-07,3,3,4,37.0,1
41771,2026-03-07,3,3,6,53.1,1
41772,2026-03-07,4,1,1,11.5,1
41773,2026-03-07,4,2,3,7.7,1
41774,2026-03-07,4,3,2,13.1,1
41775,2026-03-07,5,1,2,46.5,3
41776,2026-03-07,5,2,2,96.2,4
41777,2026-03-07,5,2,7,8.3,1
41778,2026-03-07,5,2,1,19.9,1
41779,2026-03-07,5,3,1,3.7,1
41780,2026-03-07,5,3,2,14.4,1
41781,2026-03-07,5,3,4,34.3,1
41782,2026-03-07,6,1,8,10.4,1
41783,2026-03-07,6,1,1,23.8,1
41784,2026-03-07,6,2,8,21.5,1
41785,2026-03-07,6,2,2,10.8,1
41786,2026-03-07,6,2,7,19.2,1
41787,2026-03-07,6,3,2,18.3,2
41788,2026-03-07,6,3,7,8.5,1
41789,2026-03-07,6,3,1,14.0,2
41790,2026-03-07,6,3,4,101.4,2
41791,2026-03-07,6,3,3,7.7,1
41792,2026-03-07,7,1,1,67.9,5
41793,2026-03-07,7,1,2,114.6,4
41794,2026-03-07,7,1,8,5.2,1
41795,2026-03-07,7,2,2,42.4,3
41796,2026-03-07,7,2,6,25.6,1
41797,2026-03-07,7,2,1,40.1,4
41798,2026-03-07,7,2,3,27.7,1
41799,2026-03-07,7,2,4,14.5,1
41800,2026-03-07,7,3,2,148.3,4
41801,2026-03-07,7,3,1,12.0,2
41802,2026-03-07,7,3,8,5.1,1
41803,2026-03-07,7,3,7,19.6,2
41804,2026-03-07,7,3,3,27.6,1
41805,2026-03-07,8,1,5,9.2,1
41806,2026-03-07,8,1,2,32.1,1
41807,2026-03-07,8,2,8,19.0,1
41808,2026-03-07,8,2,1,26.2,2
41809,2026-03-07,8,2,3,11.9,1
41810,2026-03-07,8,3,1,12.4,3
41811,2026-03-07,9,1,2,60.3,1
41812,2026-03-07,9,2,5,39.5,2
41813,2026-03-07,9,2,8,9.1,1
41814,2026-03-07,9,3,4,36.3,1
41815,2026-03-07,9,3,1,3.5,1
41816,2026-03-07,10,1,4,67.0,2
41817,2026-03-07,10,1,1,2.9,2
41818,2026-03-07,10,2,2,41.5,2
41819,2026-03-07,10,2,1,7.8,1
41820,2026-03-07,10,3,10,37.2,1
41821,2026-03-07,10,3,1,29.2,3
41822,2026-03-07,10,3,7,23.3,2
41823,2026-03-07,11,1,1,14.4,2
41824,2026-03-07,11,1,2,72.5,1
41825,2026-03-07,11,2,1,6.3,1
41826,2026-03-07,11,2,2,59.9,2
41827,2026-03-07,11,3,1,10.9,1
41828,2026-03-07,11,3,8,7.7,1
41829,2026-03-07,11,3,3,50.7,3
41830,2026-03-07,11,3,4,58.7,1
41831,2026-03-07,12,1,5,21.5,2
41832,2026-03-07,12,1,7,12.5,1
41833,2026-03-07,12,1,1,5.3,1
41834,2026-03-07,12,2,1,25.5,3
41835,2026-03-07,12,2,5,7.6,1
41836,2026-03-08,1,1,2,74.9,1
41837,2026-03-08,1,2,1,5.4,1
41838,2026-03-08,1,2,4,9.5,1
41839,2026-03-08,1,3,2,8.0,1
41840,2026-03-08,1,3,4,28.2,1
41841,2026-03-08,2,1,5,11.8,1
41842,2026-03-08,2,2,2,12.8,2
41843,2026-03-08,2,2,4,26.9,1
41844,2026-03-08,2,3,1,1.5,1
41845,2026-03-08,3,1,3,6.9,1
41846,2026-03-08,3,1,1,8.3,1
41847,2026-03-08,3,1,2,32.4,1
41848,2026-03-08,3,1,5,19.5,1
41849,2026-03-08,3,2,2,83.3,2
41850,2026-03-08,3,2,1,20.4,3
41851,2026-03-08,3,3,6,20.6,1
41852,2026-03-08,3,3,1,17.9,3
41853,2026-03-08,3,3,2,77.0,3
41854,2026-03-08,3,3,8,27.1,1
41855,2026-03-08,4,1,4,32.7,1
41856,2026-03-08,4,1,2,80.9,1
41857,2026-03-08,4,3,3,2.0,1
41858,2026-03-08,4,3,7,20.0,1
41859,2026-03-08,4,3,6,24.3,1
41860,2026-03-08,5,2,1,19.3,2
41861,2026-03-08,5,2,2,14.6,1
41862,2026-03-08,5,3,8,2.4,1
41863,2026-03-08,5,3,5,3.9,1
41864,2026-03-08,5,3,1,5.7,1
41865,2026-03-08,6,1,2,14.6,1
41866,2026-03-08,6,1,1,24.9,3
41867,2026-03-08,6,2,3,9.0,1
41868,2026-03-08,6,2,2,105.8,4
41869,2026-03-08,6,2,1,4.5,1
41870,2026-03-08,6,3,6,100.0,3
41871,2026-03-08,6,3,1,14.8,2
41872,2026-03-08,6,3,3,37.5,2
41873,2026-03-08,6,3,2,29.4,2
41874,2026-03-08,7,1,1,55.7,6
41875,2026-03-08,7,1,8,10.0,1
41876,2026-03-08,7,1,2,41.8,2
41877,2026-03-08,7,1,6,44.9,1
41878,2026-03-08,7,2,2,65.4,2
41879,2026-03-08,7,2,8,6.6,1
41880,2026-03-08,7,2,6,29.2,1
41881,2026-03-08,7,2,1,7.4,2
41882,2026-03-08,7,2,5,24.4,2
41883,2026-03-08,7,2,3,10.2,1
41884,2026-03-08,7,2,4,28.3,1
41885,2026-03-08,7,3,3,45.2,2
41886,2026-03-08,7,3,2,54.9,2
41887,2026-03-08,7,3,7,1.4,1
41888,2026-03-08,7,3,1,32.8,3
41889,2026-03-08,7,3,8,8.2,1
41890,2026-03-08,7,3,4,53.5,1
41891,2026-03-08,8,1,1,2.5,1
41892,2026-03-08,8,2,1,19.0,2
41893,2026-03-08,8,2,4,59.0,1
41894,2026-03-08,8,2,6,150.1,1
41895,2026-03-08,8,2,2,48.7,1
41896,2026-03-08,8,3,3,30.1,2
41897,2026-03-08,8,3,1,16.2,2
41898,2026-03-08,8,3,7,6.3,1
41899,2026-03-08,8,3,4,34.9,1
41900,2026-03-08,8,3,2,21.7,1
41901,2026-03-08,9,1,2,57.3,3
41902,2026-03-08,9,1,1,11.9,2
41903,2026-03-08,9,1,5,19.9,1
41904,2026-03-08,9,2,6,28.7,1
41905,2026-03-08,9,2,2,83.0,3
41906,2026-03-08,9,2,7,19.5,1
41907,2026-03-08,9,3,2,23.9,1
41908,2026-03-08,10,1,4,30.8,1
41909,2026-03-08,10,1,2,66.5,2
41910,2026-03-08,10,1,3,13.2,1
41911,2026-03-08,10,1,7,11.6,1
41912,2026-03-08,10,2,4,98.6,2
41913,2026-03-08,10,2,3,11.8,1
41914,2026-03-08,10,2,2,73.1,2
41915,2026-03-08,10,2,1,25.3,1
41916,2026-03-08,10,3,2,110.9,2
41917,2026-03-08,10,3,1,45.3,4
41918,2026-03-08,10,3,4,13.4,1
41919,2026-03-08,11,1,7,21.1,1
41920,2026-03-08,11,1,3,45.0,2
41921,2026-03-08,11,1,5,8.2,1
41922,2026-03-08,11,1,4,117.4,1
41923,2026-03-08,11,2,1,19.0,2
41924,2026-03-08,11,2,2,41.9,2
41925,2026-03-08,11,2,3,39.2,2
41926,2026-03-08,11,2,5,16.1,1
41927,2026-03-08,11,2,7,17.1,1
41928,2026-03-08,11,3,2,141.1,3
41929,2026-03-08,11,3,4,29.8,1
41930,2026-03-08,11,3,5,17.3,1
41931,2026-03-08,11,3,3,29.9,1
41932,2026-03-08,11,3,1,9.9,3
41933,2026-03-08,11,3,6,24.6,1
41934,2026-03-08,12,1,6,15.8,1
41935,2026-03-08,12,2,1,8.9,1
41936,2026-03-08,12,2,2,98.8,3
41937,2026-03-08,12,3,2,25.2,1
41938,2026-03-08,12,3,4,33.7,1
41939,2026-03-09,1,1,3,6.0,1
41940,2026-03-09,1,1,7,20.8,1
41941,2026-03-09,1,1,1,13.7,2
41942,2026-03-09,1,2,4,73.9,2
41943,2026-03-09,1,2,3,5.0,1
41944,2026-03-09,1,3,4,18.3,1
41945,2026-03-09,1,3,8,2.5,1
41946,2026-03-09,1,3,2,23.4,1
41947,2026-03-09,2,1,8,6.2,1
41948,2026-03-09,2,1,1,6.2,1
41949,2026-03-09,2,2,2,13.0,1
41950,2026-03-09,2,2,8,13.8,1
41951,2026-03-09,2,2,5,9.6,1
41952,2026-03-09,2,3,2,46.0,3
41953,2026-03-09,2,3,8,2.5,1
41954,2026-03-09,2,3,1,1.6,1
41955,2026-03-09,3,1,1,49.3,6
41956,2026-03-09,3,1,5,15.8,2
41957,2026-03-09,3,1,7,21.7,1
41958,2026-03-09,3,1,3,5.4,1
41959,2026-03-09,3,2,6,50.0,1
41960,2026-03-09,3,2,5,42.3,3
41961,2026-03-09,3,2,2,22.7,1
41962,2026-03-09,3,3,8,8.2,1
41963,2026-03-09,3,3,6,15.5,1
41964,2026-03-09,3,3,1,24.2,3
41965,2026-03-09,3,3,3,18.0,1
41966,2026-03-09,4,1,2,6.3,1
41967,2026-03-09,4,1,5,13.5,1
41968,2026-03-09,4,1,1,17.1,1
41969,2026-03-09,4,1,3,29.8,1
41970,2026-03-09,4,2,2,22.5,1
41971,2026-03-09,4,2,5,8.6,1
41972,2026-03-09,4,2,1,16.0,1
41973,2026-03-09,4,2,8,20.2,1
41974,2026-03-09,4,3,10,39.8,1
41975,2026-03-09,4,3,1,12.5,1
41976,2026-03-09,4,3,2,120.2,1
41977,2026-03-09,5,1,1,20.3,3
41978,2026-03-09,5,1,2,11.5,1
41979,2026-03-09,5,2,2,3.6,1
41980,2026-03-09,5,2,5,23.3,1
41981,2026-03-09,5,2,1,24.0,3
41982,2026-03-09,5,3,7,16.9,1
41983,2026-03-09,5,3,6,22.2,1
41984,2026-03-09,5,3,1,2.5,1
41985,2026-03-09,6,1,4,36.2,1
41986,2026-03-09,6,1,2,26.8,2
41987,2026-03-09,6,1,1,8.9,2
41988,2026-03-09,6,2,1,2.3,1
41989,2026-03-09,6,2,2,106.5,2
41990,2026-03-09,6,2,3,22.1,2
41991,2026-03-09,6,2,6,7.0,1
41992,2026-03-09,6,3,4,221.8,3
41993,2026-03-09,6,3,2,66.6,2
41994,2026-03-09,7,1,3,44.3,2
41995,2026-03-09,7,1,2,175.9,7
41996,2026-03-09,7,1,1,2.5,1
41997,2026-03-09,7,2,7,7.3,1
41998,2026-03-09,7,2,1,6.6,1
41999,2026-03-09,7,2,2,30.5,1
42000,2026-03-09,7,2,3,132.9,4
42001,2026-03-09,7,2,4,22.5,1
42002,2026-03-09,7,2,5,4.7,1
42003,2026-03-09,7,3,5,7.6,1
42004,2026-03-09,7,3,3,58.3,2
42005,2026-03-09,7,3,1,45.9,2
42006,2026-03-09,7,3,8,23.4,2
42007,2026-03-09,7,3,2,107.2,2
42008,2026-03-09,7,3,7,6.4,1
42009,2026-03-09,8,1,2,102.2,3
42010,2026-03-09,8,1,1,17.5,2
42011,2026-03-09,8,2,8,9.0,1
42012,2026-03-09,8,2,2,12.9,1
42013,2026-03-09,8,2,1,5.1,1
42014,2026-03-09,8,3,5,10.3,1
42015,2026-03-09,8,3,3,2.2,1
42016,2026-03-09,8,3,1,11.3,1
42017,2026-03-09,8,3,2,82.6,1
42018,2026-03-09,9,1,2,48.2,1
42019,2026-03-09,9,1,5,19.7,1
42020,2026-03-09,9,1,4,30.7,1
42021,2026-03-09,9,2,5,20.2,1
42022,2026-03-09,10,1,1,6.6,1
42023,2026-03-09,10,1,2,56.4,2
42024,2026-03-09,10,2,1,3.6,1
42025,2026-03-09,10,2,4,11.4,1
42026,2026-03-09,10,2,3,13.3,1
42027,2026-03-09,10,3,1,9.4,1
42028,2026-03-09,10,3,5,23.8,1
42029,2026-03-09,10,3,2,125.2,1
42030,2026-03-09,10,3,6,36.1,1
42031,2026-03-09,11,1,2,48.2,4
42032,2026-03-09,11,1,6,38.0,1
42033,2026-03-09,11,1,4,64.5,1
42034,2026-03-09,11,2,1,12.7,2
42035,2026-03-09,11,2,4,34.4,1
42036,2026-03-09,11,2,2,20.8,1
42037,2026-03-09,11,2,5,34.9,1
42038,2026-03-09,11,3,5,22.3,1
42039,2026-03-09,11,3,7,39.8,3
42040,2026-03-09,11,3,8,13.0,1
42041,2026-03-09,11,3,3,1.0,1
42042,2026-03-09,11,3,1,19.9,2
42043,2026-03-09,11,3,2,39.7,1
42044,2026-03-09,12,1,1,36.4,2
42045,2026-03-09,12,1,2,33.8,1
42046,2026-03-09,12,2,6,92.4,1
42047,2026-03-09,12,3,1,17.3,2
42048,2026-03-10,1,1,2,22.1,1
42049,2026-03-10,1,1,5,3.7,1
42050,2026-03-10,1,1,1,25.9,3
42051,2026-03-10,1,1,3,28.1,1
42052,2026-03-10,1,2,1,2.9,1
42053,2026-03-10,1,2,2,64.5,2
42054,2026-03-10,1,3,1,16.8,2
42055,2026-03-10,1,3,8,7.5,1
42056,2026-03-10,2,1,7,8.5,1
42057,2026-03-10,2,2,3,39.1,3
42058,2026-03-10,2,2,2,5.3,1
42059,2026-03-10,2,3,8,6.4,1
42060,2026-03-10,3,1,1,26.4,3
42061,2026-03-10,3,1,3,1.4,1
42062,2026-03-10,3,1,4,67.3,3
42063,2026-03-10,3,1,8,8.0,1
42064,2026-03-10,3,1,2,27.4,1
42065,2026-03-10,3,1,5,2.5,1
42066,2026-03-10,3,2,3,21.5,1
42067,2026-03-10,3,2,1,11.1,2
42068,2026-03-10,3,2,2,42.6,3
42069,2026-03-10,3,3,10,31.9,1
42070,2026-03-10,3,3,4,26.3,1
42071,2026-03-10,3,3,1,12.5,1
42072,2026-03-10,3,3,8,39.7,3
42073,2026-03-10,3,3,2,59.1,2
42074,2026-03-10,3,3,6,38.3,2
42075,2026-03-10,3,3,5,21.5,1
42076,2026-03-10,4,1,1,24.2,2
42077,2026-03-10,4,2,3,24.1,1
42078,2026-03-10,4,3,7,4.0,1
42079,2026-03-10,5,1,1,25.7,3
42080,2026-03-10,5,1,2,35.6,2
42081,2026-03-10,5,1,3,6.7,1
42082,2026-03-10,5,2,1,14.6,1
42083,2026-03-10,5,2,6,58.3,1
42084,2026-03-10,5,2,5,5.8,1
42085,2026-03-10,5,2,8,11.6,1
42086,2026-03-10,5,3,2,63.8,1
42087,2026-03-10,5,3,1,20.3,2
42088,2026-03-10,5,3,7,10.7,1
42089,2026-03-10,6,1,2,10.5,1
42090,2026-03-10,6,1,1,9.5,1
42091,2026-03-10,6,1,5,9.4,1
42092,2026-03-10,6,1,8,0.9,1
42093,2026-03-10,6,2,1,9.2,1
42094,2026-03-10,6,2,2,56.6,1
42095,2026-03-10,6,3,7,13.1,1
42096,2026-03-10,6,3,4,28.6,1
42097,2026-03-10,6,3,2,57.4,1
42098,2026-03-10,6,3,1,2.4,1
42099,2026-03-10,6,3,6,10.4,1
42100,2026-03-10,7,1,2,4.3,1
42101,2026-03-10,7,1,6,115.5,2
42102,2026-03-10,7,1,3,26.8,2
42103,2026-03-10,7,1,7,13.6,1
42104,2026-03-10,7,1,1,10.8,3
42105,2026-03-10,7,1,5,11.6,1
42106,2026-03-10,7,2,6,64.2,2
42107,2026-03-10,7,2,7,13.4,1
42108,2026-03-10,7,2,5,11.9,1
42109,2026-03-10,7,2,1,37.3,2
42110,2026-03-10,7,2,3,17.7,1
42111,2026-03-10,7,2,8,13.7,1
42112,2026-03-10,7,2,2,29.7,2
42113,2026-03-10,7,3,3,48.5,4
42114,2026-03-10,7,3,2,56.4,4
42115,2026-03-10,7,3,4,26.4,1
42116,2026-03-10,7,3,1,4.3,1
42117,2026-03-10,8,1,1,54.4,4
42118,2026-03-10,8,1,2,22.6,1
42119,2026-03-10,8,1,8,21.9,1
42120,2026-03-10,8,2,6,103.1,1
42121,2026-03-10,8,2,2,34.8,1
42122,2026-03-10,8,2,3,47.6,2
42123,2026-03-10,8,3,7,16.4,1
42124,2026-03-10,8,3,1,35.8,4
42125,2026-03-10,8,3,4,32.7,1
42126,2026-03-10,9,1,2,29.0,2
42127,2026-03-10,9,2,3,2.9,1
42128,2026-03-10,9,3,2,66.3,2
42129,2026-03-10,9,3,8,20.1,1
42130,2026-03-10,10,1,3,55.8,2
42131,2026-03-10,10,1,1,8.8,1
42132,2026-03-10,10,2,1,5.9,1
42133,2026-03-10,10,2,3,24.2,1
42134,2026-03-10,10,2,5,16.0,1
42135,2026-03-10,10,2,2,47.0,1
42136,2026-03-10,10,2,4,14.2,1
42137,2026-03-10,10,3,2,98.5,1
42138,2026-03-10,10,3,3,60.3,2
42139,2026-03-10,10,3,1,9.8,1
42140,2026-03-10,11,1,4,142.9,4
42141,2026-03-10,11,1,1,2.5,1
42142,2026-03-10,11,1,7,12.5,1
42143,2026-03-10,11,2,1,22.2,3
42144,2026-03-10,11,3,3,32.1,4
42145,2026-03-10,11,3,2,216.9,2
42146,2026-03-10,11,3,5,12.4,1
42147,2026-03-10,11,3,8,18.2,1
42148,2026-03-10,11,3,6,29.4,1
42149,2026-03-10,12,1,6,2.2,1
42150,2026-03-10,12,2,2,84.3,2
42151,2026-03-10,12,3,3,7.8,1
42152,2026-03-11,1,1,1,7.4,1
42153,2026-03-11,1,1,2,44.5,1
42154,2026-03-11,1,2,2,31.8,1
42155,2026-03-11,1,2,4,89.8,2
42156,2026-03-11,1,2,3,8.4,1
42157,2026-03-11,1,2,5,20.0,1
42158,2026-03-11,2,1,5,7.3,1
42159,2026-03-11,2,2,1,15.6,2
42160,2026-03-11,2,2,2,44.1,2
42161,2026-03-11,3,1,4,57.6,2
42162,2026-03-11,3,1,2,11.7,1
42163,2026-03-11,3,2,6,33.1,1
42164,2026-03-11,3,2,2,21.5,1
42165,2026-03-11,3,2,1,9.9,2
42166,2026-03-11,3,3,4,58.6,1
42167,2026-03-11,3,3,1,28.4,4
42168,2026-03-11,3,3,2,29.8,1
42169,2026-03-11,3,3,5,6.3,1
42170,2026-03-11,4,1,4,28.7,1
42171,2026-03-11,4,1,5,10.6,1
42172,2026-03-11,4,3,10,40.7,1
42173,2026-03-11,4,3,2,34.7,1
42174,2026-03-11,4,3,1,10.4,1
42175,2026-03-11,5,1,5,20.1,1
42176,2026-03-11,5,1,2,54.5,1
42177,2026-03-11,5,2,2,36.8,2
42178,2026-03-11,5,2,3,12.3,1
42179,2026-03-11,5,2,1,3.2,1
42180,2026-03-11,5,3,2,12.7,1
42181,2026-03-11,5,3,6,21.8,1
42182,2026-03-11,6,1,8,5.5,1
42183,2026-03-11,6,1,2,23.8,1
42184,2026-03-11,6,2,7,50.9,1
42185,2026-03-11,6,2,8,2.3,1
42186,2026-03-11,6,2,1,5.4,1
42187,2026-03-11,6,3,8,10.0,1
42188,2026-03-11,6,3,2,25.2,2
42189,2026-03-11,6,3,5,12.8,1
42190,2026-03-11,6,3,3,8.3,1
42191,2026-03-11,6,3,1,28.4,3
42192,2026-03-11,7,1,4,141.1,2
42193,2026-03-11,7,1,7,12.0,2
42194,2026-03-11,7,1,8,3.5,1
42195,2026-03-11,7,1,2,24.7,1
42196,2026-03-11,7,1,1,8.0,1
42197,2026-03-11,7,1,6,42.6,1
42198,2026-03-11,7,2,6,61.5,2
42199,2026-03-11,7,2,2,65.1,2
42200,2026-03-11,7,2,1,12.3,2
42201,2026-03-11,7,2,4,74.8,2
42202,2026-03-11,7,2,3,50.3,2
42203,2026-03-11,7,3,1,28.9,4
42204,2026-03-11,7,3,5,15.6,1
42205,2026-03-11,7,3,2,64.6,3
42206,2026-03-11,7,3,4,46.0,2
42207,2026-03-11,8,1,9,192.5,1
42208,2026-03-11,8,1,4,17.6,1
42209,2026-03-11,8,1,2,21.0,1
42210,2026-03-11,8,2,5,12.5,1
42211,2026-03-11,8,2,2,119.4,2
42212,2026-03-11,8,2,1,5.5,1
42213,2026-03-11,8,2,7,19.5,1
42214,2026-03-11,8,3,6,38.2,2
42215,2026-03-11,8,3,7,5.0,1
42216,2026-03-11,8,3,3,15.7,1
42217,2026-03-11,8,3,5,30.1,2
42218,2026-03-11,8,3,1,15.2,2
42219,2026-03-11,8,3,2,46.5,1
42220,2026-03-11,9,2,3,7.4,1
42221,2026-03-11,9,3,1,8.2,1
42222,2026-03-11,9,3,4,85.8,1
42223,2026-03-11,10,1,2,6.6,1
42224,2026-03-11,10,2,2,74.0,2
42225,2026-03-11,10,2,1,2.6,1
42226,2026-03-11,10,2,8,7.4,1
42227,2026-03-11,10,2,3,27.6,1
42228,2026-03-11,10,2,4,20.8,1
42229,2026-03-11,10,3,1,15.8,2
42230,2026-03-11,10,3,8,8.7,1
42231,2026-03-11,11,1,4,34.7,1
42232,2026-03-11,11,2,4,76.1,2
42233,2026-03-11,11,2,1,14.6,2
42234,2026-03-11,11,2,3,4.8,1
42235,2026-03-11,11,3,10,45.2,1
42236,2026-03-11,11,3,1,11.2,3
42237,2026-03-11,11,3,2,31.1,1
42238,2026-03-11,12,2,5,9.8,1
42239,2026-03-11,12,3,7,22.7,1
42240,2026-03-11,12,3,5,12.0,1
42241,2026-03-11,12,3,2,62.2,1
42242,2026-03-12,1,1,1,8.3,2
42243,2026-03-12,1,1,8,9.9,1
42244,2026-03-12,1,2,2,24.2,1
42245,2026-03-12,1,2,6,6.9,1
42246,2026-03-12,1,3,1,15.8,2
42247,2026-03-12,2,1,1,4.0,1
42248,2026-03-12,2,1,3,21.0,1
42249,2026-03-12,2,1,2,1.4,1
42250,2026-03-12,2,2,5,30.1,1
42251,2026-03-12,2,2,1,1.5,1
42252,2026-03-12,2,2,7,4.6,1
42253,2026-03-12,2,3,1,35.4,3
42254,2026-03-12,2,3,5,8.0,2
42255,2026-03-12,2,3,2,41.2,1
42256,2026-03-12,3,1,4,96.2,1
42257,2026-03-12,3,1,2,75.0,3
42258,2026-03-12,3,1,5,4.9,1
42259,2026-03-12,3,1,3,15.0,1
42260,2026-03-12,3,1,1,8.7,1
42261,2026-03-12,3,2,2,62.4,1
42262,2026-03-12,3,2,1,34.8,4
42263,2026-03-12,3,2,7,8.0,1
42264,2026-03-12,3,2,8,18.1,1
42265,2026-03-12,3,2,3,44.0,2
42266,2026-03-12,3,3,4,114.6,2
42267,2026-03-12,3,3,3,25.2,1
42268,2026-03-12,3,3,5,22.5,1
42269,2026-03-12,3,3,2,15.2,1
42270,2026-03-12,4,1,5,2.4,1
42271,2026-03-12,4,1,2,35.9,2
42272,2026-03-12,4,1,7,9.6,1
42273,2026-03-12,4,2,1,37.3,3
42274,2026-03-12,4,3,6,18.2,1
42275,2026-03-12,5,1,1,4.5,1
42276,2026-03-12,5,1,2,24.9,1
42277,2026-03-12,5,1,3,0.8,1
42278,2026-03-12,5,2,5,58.6,2
42279,2026-03-12,5,2,1,20.5,1
42280,2026-03-12,5,2,2,48.7,1
42281,2026-03-12,5,3,2,48.4,2
42282,2026-03-12,5,3,6,20.5,1
42283,2026-03-12,5,3,3,26.6,1
42284,2026-03-12,5,3,1,9.4,1
42285,2026-03-12,5,3,4,19.3,1
42286,2026-03-12,6,1,2,47.2,2
42287,2026-03-12,6,1,1,7.4,1
42288,2026-03-12,6,2,1,7.3,1
42289,2026-03-12,6,2,3,15.9,1
42290,2026-03-12,6,2,8,2.6,1
42291,2026-03-12,6,2,2,26.1,2
42292,2026-03-12,6,3,8,7.0,1
42293,2026-03-12,6,3,4,16.2,1
42294,2026-03-12,6,3,2,103.0,2
42295,2026-03-12,6,3,1,11.5,1
42296,2026-03-12,7,1,1,31.2,5
42297,2026-03-12,7,1,2,10.2,1
42298,2026-03-12,7,1,6,95.7,2
42299,2026-03-12,7,1,3,6.8,1
42300,2026-03-12,7,1,5,17.8,1
42301,2026-03-12,7,2,4,40.5,1
42302,2026-03-12,7,2,1,24.3,3
42303,2026-03-12,7,2,3,38.9,3
42304,2026-03-12,7,2,2,26.4,1
42305,2026-03-12,7,2,7,21.3,1
42306,2026-03-12,7,2,5,14.6,1
42307,2026-03-12,7,3,4,56.0,3
42308,2026-03-12,7,3,2,36.5,2
42309,2026-03-12,7,3,3,36.0,3
42310,2026-03-12,7,3,7,14.0,1
42311,2026-03-12,7,3,1,5.6,1
42312,2026-03-12,8,1,8,14.0,1
42313,2026-03-12,8,1,2,18.6,1
42314,2026-03-12,8,1,1,18.9,1
42315,2026-03-12,8,2,1,2.6,1
42316,2026-03-12,8,2,5,37.9,2
42317,2026-03-12,8,2,4,22.9,1
42318,2026-03-12,8,2,3,2.1,1
42319,2026-03-12,8,3,7,2.2,1
42320,2026-03-12,8,3,3,62.8,2
42321,2026-03-12,8,3,6,60.6,3
42322,2026-03-12,8,3,1,2.0,1
42323,2026-03-12,8,3,5,13.8,1
42324,2026-03-12,8,3,8,8.5,1
42325,2026-03-12,9,1,3,10.2,1
42326,2026-03-12,9,1,4,45.2,1
42327,2026-03-12,9,2,1,2.2,1
42328,2026-03-12,9,3,2,12.7,1
42329,2026-03-12,9,3,5,4.3,1
42330,2026-03-12,9,3,1,1.8,1
42331,2026-03-12,10,1,2,74.4,2
42332,2026-03-12,10,1,1,4.1,1
42333,2026-03-12,10,1,3,22.6,1
42334,2026-03-12,10,2,8,13.3,1
42335,2026-03-12,10,2,2,5.1,1
42336,2026-03-12,10,2,4,12.4,1
42337,2026-03-12,10,3,3,7.6,1
42338,2026-03-12,10,3,4,41.1,2
42339,2026-03-12,10,3,5,16.6,1
42340,2026-03-12,10,3,8,4.9,1
42341,2026-03-12,11,1,4,31.3,1
42342,2026-03-12,11,1,6,8.6,1
42343,2026-03-12,11,2,3,31.4,2
42344,2026-03-12,11,2,2,51.9,1
42345,2026-03-12,11,2,1,9.7,2
42346,2026-03-12,11,2,5,16.7,2
42347,2026-03-12,11,3,7,6.6,1
42348,2026-03-12,11,3,5,7.1,1
42349,2026-03-12,11,3,1,10.2,1
42350,2026-03-12,12,1,5,26.4,1
42351,2026-03-12,12,1,8,7.6,1
42352,2026-03-12,12,1,2,17.4,1
42353,2026-03-12,12,2,1,18.1,2
42354,2026-03-12,12,2,2,13.3,1
42355,2026-03-12,12,3,2,103.1,2
42356,2026-03-12,12,3,3,0.7,1
42357,2026-03-12,12,3,7,9.5,1
42358,2026-03-13,1,1,1,15.8,1
42359,2026-03-13,1,1,8,7.9,1
42360,2026-03-13,1,2,1,17.8,2
42361,2026-03-13,1,2,3,10.7,1
