ProductionKey,Date,MachineKey,ShiftKey,Planned Minutes,Run Minutes,Ideal Minutes,Units Produced,Units Good
15862,2026-03-31,8,1,480.0,419.6,351.9,918,894
15863,2026-03-31,8,2,480.0,435.6,376.4,982,968
15864,2026-03-31,8,3,480.0,358.4,300.1,783,765
15865,2026-03-31,9,1,480.0,425.0,383.5,1211,1194
15866,2026-03-31,9,2,480.0,459.6,387.0,1222,1208
15867,2026-03-31,9,3,480.0,419.7,363.5,1148,1132
15868,2026-03-31,10,1,480.0,331.4,283.5,1134,1110
15869,2026-03-31,10,2,480.0,448.8,378.0,1512,1490
15870,2026-03-31,10,3,480.0,391.5,325.8,1303,1282
15871,2026-03-31,11,1,480.0,398.6,345.6,1185,1157
15872,2026-03-31,11,2,480.0,282.2,242.1,830,805
15873,2026-03-31,11,3,480.0,285.3,234.5,804,787
15874,2026-03-31,12,1,480.0,348.2,313.1,1174,1160
15875,2026-03-31,12,2,480.0,467.6,402.7,1510,1490
15876,2026-03-31,12,3,480.0,343.9,297.6,1116,1100
15877,2026-04-01,1,1,480.0,480.0,436.8,2184,2150
15878,2026-04-01,1,2,480.0,447.6,398.4,1992,1953
15879,2026-04-01,1,3,480.0,469.5,408.0,2040,2004
15880,2026-04-01,2,1,480.0,347.9,318.4,1592,1590
15881,2026-04-01,2,2,480.0,471.0,422.2,2111,2070
15882,2026-04-01,2,3,480.0,445.7,382.4,1912,1892
15883,2026-04-01,3,1,480.0,445.9,386.6,1718,1682
15884,2026-04-01,3,2,480.0,385.7,313.9,1395,1383
15885,2026-04-01,3,3,480.0,471.1,390.8,1737,1701
15886,2026-04-01,4,1,480.0,480.0,427.8,2702,2680
15887,2026-04-01,4,2,480.0,456.8,412.6,2606,2596
15888,2026-04-01,4,3,480.0,458.1,403.0,2545,2521
15889,2026-04-01,5,1,480.0,407.5,351.4,1004,984
15890,2026-04-01,5,2,480.0,458.5,388.5,1110,1099
15891,2026-04-01,5,3,480.0,480.0,387.1,1106,1086
15892,2026-04-01,6,1,480.0,451.1,389.6,1113,1092
15893,2026-04-01,6,2,480.0,345.5,294.7,842,824
15894,2026-04-01,6,3,480.0,410.1,333.9,954,931
15895,2026-04-01,7,1,480.0,276.1,209.6,524,513
15896,2026-04-01,7,2,480.0,293.0,220.4,551,537
15897,2026-04-01,7,3,480.0,323.1,233.2,583,567
15898,2026-04-01,8,1,480.0,427.4,367.2,958,938
15899,2026-04-01,8,2,480.0,456.1,393.7,1027,997
15900,2026-04-01,8,3,480.0,400.2,330.8,863,848
15901,2026-04-01,9,1,480.0,480.0,429.7,1357,1347
15902,2026-04-01,9,2,480.0,376.6,342.3,1081,1066
15903,2026-04-01,9,3,480.0,465.0,408.2,1289,1276
15904,2026-04-01,10,1,480.0,413.3,359.2,1437,1430
15905,2026-04-01,10,2,480.0,453.1,408.0,1632,1615
15906,2026-04-01,10,3,480.0,326.3,272.5,1090,1080
15907,2026-04-01,11,1,480.0,339.7,282.0,967,945
15908,2026-04-01,11,2,480.0,361.0,304.5,1044,1020
15909,2026-04-01,11,3,480.0,233.4,189.3,649,634
15910,2026-04-01,12,1,480.0,418.6,362.7,1360,1330
15911,2026-04-01,12,2,480.0,444.5,405.1,1519,1489
15912,2026-04-01,12,3,480.0,449.9,395.7,1484,1468
15913,2026-04-02,1,1,480.0,432.8,384.2,1921,1907
15914,2026-04-02,1,2,480.0,452.6,407.8,2039,2021
15915,2026-04-02,1,3,480.0,480.0,413.8,2069,2044
15916,2026-04-02,2,1,480.0,335.2,290.6,1453,1437
15917,2026-04-02,2,2,480.0,460.3,393.6,1968,1916
15918,2026-04-02,2,3,444.6,406.7,352.2,1761,1745
15919,2026-04-02,3,1,480.0,480.0,399.4,1775,1744
15920,2026-04-02,3,2,480.0,412.0,338.9,1506,1477
15921,2026-04-02,3,3,480.0,374.2,299.0,1329,1300
15922,2026-04-02,4,1,480.0,429.0,386.5,2441,2434
15923,2026-04-02,4,2,480.0,480.0,436.5,2757,2714
15924,2026-04-02,4,3,480.0,459.3,402.5,2542,2512
15925,2026-04-02,5,1,480.0,428.3,362.6,1036,1015
15926,2026-04-02,5,2,480.0,366.0,319.9,914,900
15927,2026-04-02,5,3,480.0,420.5,344.1,983,962
15928,2026-04-02,6,1,480.0,460.6,385.0,1100,1077
15929,2026-04-02,6,2,480.0,245.4,205.1,586,576
15930,2026-04-02,6,3,480.0,415.9,340.6,973,959
15931,2026-04-02,7,1,480.0,244.7,185.2,463,451
15932,2026-04-02,7,2,480.0,283.8,205.6,514,500
15933,2026-04-02,7,3,480.0,320.2,228.8,572,556
15934,2026-04-02,8,1,480.0,396.0,332.0,866,845
15935,2026-04-02,8,2,480.0,250.5,211.6,552,544
15936,2026-04-02,8,3,480.0,360.6,309.4,807,793
15937,2026-04-02,9,1,480.0,404.4,362.6,1145,1129
15938,2026-04-02,9,2,480.0,429.1,400.6,1265,1239
15939,2026-04-02,9,3,480.0,455.7,405.0,1279,1274
15940,2026-04-02,10,1,480.0,447.0,392.0,1568,1544
15941,2026-04-02,10,2,480.0,331.5,299.2,1197,1172
15942,2026-04-02,10,3,480.0,365.3,302.5,1210,1193
15943,2026-04-02,11,1,480.0,343.2,291.7,1000,977
15944,2026-04-02,11,2,480.0,399.1,331.0,1135,1106
15945,2026-04-02,11,3,480.0,102.4,80.8,277,272
15946,2026-04-02,12,1,480.0,394.1,345.9,1297,1278
15947,2026-04-02,12,2,480.0,454.9,404.3,1516,1485
15948,2026-04-02,12,3,480.0,400.6,335.2,1257,1239
15949,2026-04-03,1,1,480.0,408.7,370.8,1854,1834
15950,2026-04-03,1,2,480.0,427.0,390.0,1950,1928
15951,2026-04-03,1,3,480.0,476.2,407.4,2037,2021
15952,2026-04-03,2,1,480.0,474.4,414.8,2074,2048
15953,2026-04-03,2,2,480.0,450.6,398.8,1994,1967
15954,2026-04-03,2,3,480.0,441.5,371.8,1859,1822
15955,2026-04-03,3,1,480.0,387.8,322.6,1434,1402
15956,2026-04-03,3,2,480.0,361.3,301.1,1338,1307
15957,2026-04-03,3,3,480.0,399.5,321.5,1429,1396
15958,2026-04-03,4,1,480.0,480.0,442.5,2795,2777
15959,2026-04-03,4,2,480.0,453.4,421.8,2664,2635
15960,2026-04-03,4,3,480.0,386.3,339.8,2146,2115
15961,2026-04-03,5,1,314.6,305.1,264.6,756,739
15962,2026-04-03,5,2,480.0,420.9,364.4,1041,1016
15963,2026-04-03,5,3,480.0,451.9,387.4,1107,1095
15964,2026-04-03,6,1,480.0,451.4,389.9,1114,1093
15965,2026-04-03,6,2,480.0,412.5,334.9,957,937
15966,2026-04-03,6,3,480.0,436.1,364.4,1041,1020
15967,2026-04-03,7,1,480.0,327.6,233.6,584,570
15968,2026-04-03,7,2,480.0,273.9,200.0,500,488
15969,2026-04-03,7,3,480.0,254.3,183.6,459,447
15970,2026-04-03,8,1,480.0,336.5,293.6,766,748
15971,2026-04-03,8,2,480.0,309.2,269.9,704,688
15972,2026-04-03,8,3,480.0,371.7,313.6,818,800
15973,2026-04-03,9,1,480.0,467.3,406.0,1282,1264
15974,2026-04-03,9,2,480.0,395.1,354.4,1119,1107
15975,2026-04-03,9,3,480.0,449.0,387.9,1225,1207
15976,2026-04-03,10,1,480.0,413.0,366.2,1465,1445
15977,2026-04-03,10,2,480.0,445.3,382.5,1530,1510
15978,2026-04-03,10,3,480.0,209.0,173.0,692,682
15979,2026-04-03,11,1,480.0,237.3,194.5,667,648
15980,2026-04-03,11,2,480.0,480.0,420.0,1440,1396
15981,2026-04-03,11,3,480.0,374.6,305.4,1047,1019
15982,2026-04-03,12,1,480.0,480.0,426.4,1599,1571
15983,2026-04-03,12,2,480.0,329.4,291.2,1092,1073
15984,2026-04-03,12,3,480.0,467.9,401.1,1504,1491
15985,2026-04-04,1,1,480.0,476.8,417.2,2086,2060
15986,2026-04-04,1,2,480.0,424.7,382.0,1910,1876
15987,2026-04-04,1,3,480.0,408.1,363.0,1815,1793
15988,2026-04-04,2,1,480.0,437.1,382.2,1911,1897
15989,2026-04-04,2,2,480.0,480.0,416.0,2080,2067
15990,2026-04-04,2,3,480.0,413.0,365.4,1827,1793
15991,2026-04-04,3,1,480.0,454.6,382.3,1699,1658
15992,2026-04-04,3,2,480.0,341.2,283.5,1260,1235
15993,2026-04-04,3,3,480.0,423.5,340.9,1515,1484
15994,2026-04-04,4,1,480.0,416.5,376.4,2377,2355
15995,2026-04-04,4,2,480.0,459.3,423.2,2673,2663
15996,2026-04-04,4,3,480.0,477.2,416.9,2633,2601
15997,2026-04-04,5,1,480.0,439.6,368.6,1053,1032
15998,2026-04-04,5,2,480.0,480.0,410.9,1174,1154
15999,2026-04-04,5,3,480.0,465.5,386.8,1105,1082
16000,2026-04-04,6,1,480.0,271.6,234.2,669,654
16001,2026-04-04,6,2,480.0,398.3,347.2,992,968
16002,2026-04-04,6,3,480.0,415.5,335.6,959,941
16003,2026-04-04,7,1,480.0,300.8,221.2,553,539
16004,2026-04-04,7,2,480.0,337.3,251.6,629,615
16005,2026-04-04,7,3,480.0,288.9,209.2,523,507
16006,2026-04-04,8,1,480.0,413.3,349.6,912,890
16007,2026-04-04,8,2,480.0,471.7,409.8,1069,1053
16008,2026-04-04,8,3,480.0,403.4,334.6,873,860
16009,2026-04-04,9,1,480.0,406.1,358.1,1131,1113
16010,2026-04-04,9,2,480.0,447.2,392.4,1239,1219
16011,2026-04-04,9,3,480.0,449.2,377.8,1193,1177
16012,2026-04-04,10,1,480.0,437.4,372.5,1490,1472
16013,2026-04-04,10,2,480.0,455.4,384.8,1539,1509
16014,2026-04-04,10,3,480.0,338.2,285.2,1141,1123
16015,2026-04-04,11,1,480.0,394.7,351.5,1205,1174
16016,2026-04-04,11,2,480.0,395.9,338.3,1160,1126
16017,2026-04-04,11,3,480.0,417.2,349.1,1197,1169
16018,2026-04-04,12,1,480.0,449.2,384.8,1443,1430
16019,2026-04-04,12,2,480.0,441.3,384.3,1441,1412
16020,2026-04-04,12,3,480.0,378.7,314.4,1179,1158
16021,2026-04-05,1,1,480.0,420.4,381.8,1909,1885
16022,2026-04-05,1,2,480.0,464.9,417.0,2085,2067
16023,2026-04-05,1,3,480.0,480.0,432.4,2162,2127
16024,2026-04-05,2,1,480.0,459.7,415.6,2078,2052
16025,2026-04-05,2,2,480.0,475.3,421.0,2105,2080
16026,2026-04-05,2,3,480.0,356.0,308.0,1540,1517
16027,2026-04-05,3,1,480.0,303.5,250.9,1115,1091
16028,2026-04-05,3,2,480.0,336.2,283.5,1260,1230
16029,2026-04-05,3,3,480.0,261.2,208.3,926,907
16030,2026-04-05,4,1,480.0,480.0,433.7,2739,2708
16031,2026-04-05,4,2,480.0,443.4,401.1,2533,2494
16032,2026-04-05,4,3,480.0,458.2,409.8,2588,2564
16033,2026-04-05,5,1,480.0,333.2,285.9,817,801
16034,2026-04-05,5,2,480.0,384.7,329.4,941,924
16035,2026-04-05,5,3,480.0,362.2,297.9,851,835
16036,2026-04-05,6,1,480.0,406.6,338.8,968,949
16037,2026-04-05,6,2,480.0,388.4,327.6,936,916
16038,2026-04-05,6,3,480.0,402.6,330.1,943,922
16039,2026-04-05,7,1,480.0,296.1,223.6,559,546
16040,2026-04-05,7,2,480.0,307.6,224.8,562,547
16041,2026-04-05,7,3,480.0,335.3,238.4,596,579
16042,2026-04-05,8,1,480.0,381.4,316.2,825,803
16043,2026-04-05,8,2,480.0,462.6,400.6,1045,1024
16044,2026-04-05,8,3,457.2,371.2,299.8,782,767
16045,2026-04-05,9,1,480.0,405.7,357.8,1130,1117
16046,2026-04-05,9,2,480.0,413.7,374.6,1183,1165
16047,2026-04-05,9,3,480.0,385.6,332.2,1049,1036
16048,2026-04-05,10,1,480.0,355.4,314.0,1256,1244
16049,2026-04-05,10,2,480.0,415.8,354.5,1418,1399
16050,2026-04-05,10,3,480.0,480.0,396.0,1584,1563
16051,2026-04-05,11,1,480.0,357.0,312.1,1070,1047
16052,2026-04-05,11,2,480.0,376.0,320.8,1100,1080
16053,2026-04-05,11,3,480.0,301.5,243.5,835,817
16054,2026-04-05,12,1,480.0,470.8,430.1,1613,1588
16055,2026-04-05,12,2,480.0,408.7,368.0,1380,1363
16056,2026-04-05,12,3,480.0,470.4,400.3,1501,1484
16057,2026-04-06,1,1,480.0,431.4,400.0,2000,1963
16058,2026-04-06,1,2,480.0,405.0,364.0,1820,1805
16059,2026-04-06,1,3,480.0,425.1,361.6,1808,1778
16060,2026-04-06,2,1,480.0,423.6,377.4,1887,1863
16061,2026-04-06,2,2,480.0,459.8,412.4,2062,2022
16062,2026-04-06,2,3,480.0,304.7,254.6,1273,1267
16063,2026-04-06,3,1,480.0,342.9,277.0,1231,1210
16064,2026-04-06,3,2,480.0,419.0,354.8,1577,1550
16065,2026-04-06,3,3,480.0,337.9,272.7,1212,1187
16066,2026-04-06,4,1,480.0,323.0,308.3,1947,1930
16067,2026-04-06,4,2,480.0,424.6,386.0,2438,2421
16068,2026-04-06,4,3,480.0,398.0,359.4,2270,2244
16069,2026-04-06,5,1,480.0,395.5,339.5,970,953
16070,2026-04-06,5,2,480.0,418.6,364.7,1042,1031
16071,2026-04-06,5,3,480.0,350.7,287.0,820,802
16072,2026-04-06,6,1,480.0,401.0,339.1,969,944
16073,2026-04-06,6,2,480.0,434.1,376.2,1075,1049
16074,2026-04-06,6,3,480.0,366.3,303.4,867,841
16075,2026-04-06,7,1,480.0,329.1,249.6,624,606
16076,2026-04-06,7,2,480.0,338.2,244.0,610,597
16077,2026-04-06,7,3,480.0,250.5,186.0,465,452
16078,2026-04-06,8,1,480.0,408.0,355.4,927,910
16079,2026-04-06,8,2,480.0,430.4,379.1,989,966
16080,2026-04-06,8,3,480.0,320.3,267.2,697,686
16081,2026-04-06,9,1,480.0,454.6,413.6,1306,1288
16082,2026-04-06,9,2,480.0,434.8,388.9,1228,1216
16083,2026-04-06,9,3,480.0,408.2,361.0,1140,1128
16084,2026-04-06,10,1,480.0,396.0,341.5,1366,1338
16085,2026-04-06,10,2,480.0,477.9,411.5,1646,1621
16086,2026-04-06,10,3,480.0,362.0,312.2,1249,1236
16087,2026-04-06,11,1,480.0,402.9,336.0,1152,1130
16088,2026-04-06,11,2,480.0,392.1,323.2,1108,1088
16089,2026-04-06,11,3,480.0,395.1,328.4,1126,1093
16090,2026-04-06,12,1,480.0,463.4,402.4,1509,1476
16091,2026-04-06,12,2,480.0,480.0,420.8,1578,1557
16092,2026-04-06,12,3,480.0,463.7,391.5,1468,1451
16093,2026-04-07,1,1,480.0,379.7,337.4,1687,1662
16094,2026-04-07,1,2,480.0,372.5,344.0,1720,1701
16095,2026-04-07,1,3,480.0,451.2,382.8,1914,1895
16096,2026-04-07,2,1,480.0,437.1,381.4,1907,1874
16097,2026-04-07,2,2,480.0,445.4,397.2,1986,1956
16098,2026-04-07,2,3,480.0,452.8,394.0,1970,1930
16099,2026-04-07,3,1,480.0,413.3,331.4,1473,1435
16100,2026-04-07,3,2,480.0,382.6,315.4,1402,1356
16101,2026-04-07,3,3,480.0,444.6,358.6,1594,1566
16102,2026-04-07,4,1,480.0,471.7,431.3,2724,2688
16103,2026-04-07,4,2,480.0,386.8,357.0,2255,2252
16104,2026-04-07,4,3,480.0,466.8,413.6,2612,2587
16105,2026-04-07,5,1,480.0,396.7,338.1,966,949
16106,2026-04-07,5,2,480.0,469.6,403.2,1152,1134
16107,2026-04-07,5,3,480.0,298.0,244.3,698,691
16108,2026-04-07,6,1,480.0,433.0,375.2,1072,1050
16109,2026-04-07,6,2,480.0,458.8,387.4,1107,1085
16110,2026-04-07,6,3,480.0,403.5,336.0,960,941
16111,2026-04-07,7,1,480.0,367.4,273.2,683,665
16112,2026-04-07,7,2,480.0,300.3,222.0,555,541
16113,2026-04-07,7,3,480.0,207.7,142.8,357,347
16114,2026-04-07,8,1,480.0,383.9,333.9,871,850
16115,2026-04-07,8,2,480.0,457.7,384.5,1003,980
16116,2026-04-07,8,3,480.0,318.4,269.1,702,689
16117,2026-04-07,9,1,480.0,476.8,424.6,1341,1319
16118,2026-04-07,9,2,480.0,475.2,415.8,1313,1293
16119,2026-04-07,9,3,480.0,480.0,418.0,1320,1301
16120,2026-04-07,10,1,480.0,411.8,353.8,1415,1390
16121,2026-04-07,10,2,480.0,470.4,414.5,1658,1631
16122,2026-04-07,10,3,480.0,423.9,356.0,1424,1396
16123,2026-04-07,11,1,480.0,368.5,311.8,1069,1036
16124,2026-04-07,11,2,480.0,432.3,373.3,1280,1248
16125,2026-04-07,11,3,480.0,360.7,293.4,1006,986
16126,2026-04-07,12,1,480.0,419.7,372.5,1397,1376
16127,2026-04-07,12,2,480.0,417.5,364.5,1367,1354
16128,2026-04-07,12,3,480.0,406.1,352.5,1322,1308
16129,2026-04-08,1,1,480.0,477.4,426.8,2134,2095
16130,2026-04-08,1,2,480.0,470.6,415.6,2078,2050
16131,2026-04-08,1,3,480.0,439.6,393.2,1966,1949
16132,2026-04-08,2,1,480.0,464.4,407.4,2037,2018
16133,2026-04-08,2,2,480.0,448.1,388.4,1942,1914
16134,2026-04-08,2,3,480.0,417.6,346.6,1733,1723
16135,2026-04-08,3,1,480.0,428.8,350.3,1557,1527
16136,2026-04-08,3,2,480.0,422.7,354.1,1574,1536
16137,2026-04-08,3,3,480.0,340.6,269.8,1199,1170
16138,2026-04-08,4,1,480.0,445.5,394.7,2493,2480
16139,2026-04-08,4,2,480.0,471.5,414.4,2617,2594
16140,2026-04-08,4,3,480.0,405.9,357.7,2259,2234
16141,2026-04-08,5,1,480.0,386.1,328.3,938,921
16142,2026-04-08,5,2,480.0,319.5,271.2,775,761
16143,2026-04-08,5,3,480.0,374.8,319.9,914,900
16144,2026-04-08,6,1,480.0,404.2,336.0,960,937
16145,2026-04-08,6,2,480.0,461.3,397.6,1136,1111
16146,2026-04-08,6,3,480.0,261.0,220.2,629,617
16147,2026-04-08,7,1,480.0,294.5,217.2,543,530
16148,2026-04-08,7,2,480.0,241.1,176.0,440,429
16149,2026-04-08,7,3,480.0,293.2,212.4,531,520
16150,2026-04-08,8,1,480.0,463.1,407.1,1062,1043
16151,2026-04-08,8,2,480.0,262.7,221.6,578,564
16152,2026-04-08,8,3,480.0,392.3,320.9,837,819
16153,2026-04-08,9,1,268.6,199.5,182.4,576,567
16154,2026-04-08,9,2,480.0,358.8,331.6,1047,1026
16155,2026-04-08,9,3,480.0,455.4,401.2,1267,1251
16156,2026-04-08,10,1,480.0,427.0,381.2,1525,1502
16157,2026-04-08,10,2,480.0,440.5,373.5,1494,1460
16158,2026-04-08,10,3,480.0,471.6,409.2,1637,1599
16159,2026-04-08,11,1,480.0,372.1,315.0,1080,1054
16160,2026-04-08,11,2,480.0,400.6,337.2,1156,1126
16161,2026-04-08,11,3,480.0,407.8,329.0,1128,1111
16162,2026-04-08,12,1,480.0,456.3,398.1,1493,1471
16163,2026-04-08,12,2,480.0,436.6,383.2,1437,1407
16164,2026-04-08,12,3,480.0,439.8,376.3,1411,1398
16165,2026-04-09,1,1,480.0,448.1,393.6,1968,1945
16166,2026-04-09,1,2,480.0,406.5,362.2,1811,1790
16167,2026-04-09,1,3,480.0,385.9,347.2,1736,1714
16168,2026-04-09,2,1,480.0,393.2,334.6,1673,1650
16169,2026-04-09,2,2,480.0,396.7,346.4,1732,1704
16170,2026-04-09,2,3,480.0,480.0,411.8,2059,2033
16171,2026-04-09,3,1,480.0,326.5,276.1,1227,1191
16172,2026-04-09,3,2,480.0,312.5,263.5,1171,1150
16173,2026-04-09,3,3,480.0,307.4,250.2,1112,1087
16174,2026-04-09,4,1,480.0,464.8,424.8,2683,2633
16175,2026-04-09,4,2,480.0,474.5,435.4,2750,2712
16176,2026-04-09,4,3,480.0,441.3,397.6,2511,2472
16177,2026-04-09,5,1,480.0,427.7,363.3,1038,1023
16178,2026-04-09,5,2,480.0,450.9,391.6,1119,1101
16179,2026-04-09,5,3,444.7,323.0,263.6,753,738
16180,2026-04-09,6,1,480.0,463.5,389.2,1112,1087
16181,2026-04-09,6,2,480.0,456.9,389.9,1114,1097
16182,2026-04-09,6,3,480.0,345.8,275.1,786,766
16183,2026-04-09,7,1,480.0,288.2,212.8,532,520
16184,2026-04-09,7,2,480.0,246.5,184.8,462,451
16185,2026-04-09,7,3,480.0,84.3,60.8,152,148
16186,2026-04-09,8,1,480.0,473.0,397.9,1038,1008
16187,2026-04-09,8,2,480.0,308.9,253.0,660,645
16188,2026-04-09,8,3,480.0,457.0,369.1,963,948
16189,2026-04-09,9,1,480.0,439.2,391.1,1235,1224
16190,2026-04-09,9,2,480.0,468.5,408.8,1291,1259
16191,2026-04-09,9,3,480.0,458.4,399.0,1260,1246
16192,2026-04-09,10,1,480.0,253.8,213.0,852,843
16193,2026-04-09,10,2,480.0,388.2,335.5,1342,1324
16194,2026-04-09,10,3,480.0,460.5,397.2,1589,1563
16195,2026-04-09,11,1,480.0,399.2,338.0,1159,1136
16196,2026-04-09,11,2,480.0,440.2,369.0,1265,1232
16197,2026-04-09,11,3,480.0,353.1,290.8,997,976
16198,2026-04-09,12,1,480.0,433.0,373.6,1401,1383
16199,2026-04-09,12,2,480.0,464.2,410.1,1538,1524
16200,2026-04-09,12,3,480.0,451.7,387.5,1453,1427
16201,2026-04-10,1,1,480.0,439.6,403.6,2018,1992
16202,2026-04-10,1,2,480.0,449.6,408.8,2044,2007
16203,2026-04-10,1,3,480.0,461.3,414.0,2070,2046
16204,2026-04-10,2,1,480.0,415.0,361.6,1808,1781
16205,2026-04-10,2,2,480.0,458.0,401.8,2009,2000
16206,2026-04-10,2,3,480.0,469.5,408.6,2043,2007
16207,2026-04-10,3,1,480.0,417.5,335.7,1492,1462
16208,2026-04-10,3,2,480.0,368.1,306.9,1364,1332
16209,2026-04-10,3,3,480.0,281.5,220.5,980,964
16210,2026-04-10,4,1,480.0,421.2,387.4,2447,2417
16211,2026-04-10,4,2,480.0,470.8,438.3,2768,2743
16212,2026-04-10,4,3,480.0,480.0,433.5,2738,2729
16213,2026-04-10,5,1,480.0,403.7,344.8,985,962
16214,2026-04-10,5,2,480.0,379.6,321.6,919,901
16215,2026-04-10,5,3,480.0,460.1,383.2,1095,1073
16216,2026-04-10,6,1,480.0,416.2,353.9,1011,985
16217,2026-04-10,6,2,480.0,397.5,328.3,938,911
16218,2026-04-10,6,3,480.0,207.5,171.5,490,477
16219,2026-04-10,7,1,480.0,274.1,204.0,510,496
16220,2026-04-10,7,2,480.0,314.1,233.6,584,574
16221,2026-04-10,7,3,480.0,396.5,288.0,720,706
16222,2026-04-10,8,1,480.0,365.6,304.0,793,776
16223,2026-04-10,8,2,480.0,408.8,346.1,903,882
16224,2026-04-10,8,3,480.0,354.1,289.0,754,735
16225,2026-04-10,9,1,480.0,406.0,387.6,1224,1205
16226,2026-04-10,9,2,480.0,443.7,399.9,1263,1238
16227,2026-04-10,9,3,480.0,289.7,256.5,810,795
16228,2026-04-10,10,1,480.0,358.6,307.2,1229,1202
16229,2026-04-10,10,2,480.0,455.9,382.0,1528,1505
16230,2026-04-10,10,3,480.0,299.1,255.0,1020,1002
16231,2026-04-10,11,1,480.0,409.7,355.8,1220,1196
16232,2026-04-10,11,2,480.0,459.2,386.2,1324,1298
16233,2026-04-10,11,3,480.0,310.3,249.1,854,837
16234,2026-04-10,12,1,480.0,417.7,364.0,1365,1341
16235,2026-04-10,12,2,480.0,480.0,419.2,1572,1556
16236,2026-04-10,12,3,480.0,376.4,331.2,1242,1218
16237,2026-04-11,1,1,480.0,438.3,386.8,1934,1896
16238,2026-04-11,1,2,480.0,404.2,356.8,1784,1769
16239,2026-04-11,1,3,480.0,439.6,376.8,1884,1860
16240,2026-04-11,2,1,480.0,456.9,396.8,1984,1977
16241,2026-04-11,2,2,480.0,459.4,410.2,2051,2012
16242,2026-04-11,2,3,480.0,356.5,300.4,1502,1485
16243,2026-04-11,3,1,480.0,416.7,335.2,1490,1453
16244,2026-04-11,3,2,480.0,367.4,293.6,1305,1277
16245,2026-04-11,3,3,480.0,388.9,311.6,1385,1361
16246,2026-04-11,4,1,480.0,406.0,368.6,2328,2297
16247,2026-04-11,4,2,480.0,423.3,375.9,2374,2340
16248,2026-04-11,4,3,480.0,366.8,317.8,2007,1981
16249,2026-04-11,5,1,480.0,437.0,374.9,1071,1052
16250,2026-04-11,5,2,480.0,315.3,273.0,780,765
16251,2026-04-11,5,3,480.0,399.4,326.6,933,913
16252,2026-04-11,6,1,480.0,459.4,396.6,1133,1114
16253,2026-04-11,6,2,480.0,361.4,310.8,888,867
16254,2026-04-11,6,3,480.0,395.7,331.8,948,926
16255,2026-04-11,7,1,480.0,246.9,179.6,449,437
16256,2026-04-11,7,2,480.0,264.4,198.0,495,480
16257,2026-04-11,7,3,480.0,205.6,144.4,361,352
16258,2026-04-11,8,1,480.0,480.0,432.8,1129,1100
16259,2026-04-11,8,2,480.0,470.5,392.9,1025,1012
16260,2026-04-11,8,3,480.0,431.6,356.9,931,910
16261,2026-04-11,9,1,480.0,394.6,348.6,1101,1081
16262,2026-04-11,9,2,480.0,474.5,417.4,1318,1302
16263,2026-04-11,9,3,480.0,457.0,409.1,1292,1280
16264,2026-04-11,10,1,480.0,384.5,331.5,1326,1306
16265,2026-04-11,10,2,480.0,458.4,400.2,1601,1572
16266,2026-04-11,10,3,480.0,414.3,358.0,1432,1396
16267,2026-04-11,11,1,480.0,294.4,245.6,842,828
16268,2026-04-11,11,2,480.0,312.1,269.8,925,905
16269,2026-04-11,11,3,480.0,83.9,67.4,231,227
16270,2026-04-11,12,1,480.0,480.0,430.1,1613,1588
16271,2026-04-11,12,2,480.0,437.3,381.1,1429,1409
16272,2026-04-11,12,3,480.0,438.0,368.0,1380,1376
16273,2026-04-12,1,1,480.0,323.2,290.2,1451,1433
16274,2026-04-12,1,2,480.0,428.5,374.2,1871,1840
16275,2026-04-12,1,3,480.0,314.4,270.6,1353,1340
16276,2026-04-12,2,1,480.0,264.1,236.2,1181,1176
16277,2026-04-12,2,2,480.0,460.5,403.0,2015,1976
16278,2026-04-12,2,3,457.6,424.0,363.4,1817,1811
16279,2026-04-12,3,1,480.0,425.0,348.1,1547,1508
16280,2026-04-12,3,2,480.0,307.1,257.9,1146,1116
16281,2026-04-12,3,3,480.0,324.3,254.0,1129,1106
16282,2026-04-12,4,1,480.0,475.7,435.4,2750,2723
16283,2026-04-12,4,2,480.0,480.0,431.5,2725,2700
16284,2026-04-12,4,3,480.0,400.8,353.4,2232,2219
16285,2026-04-12,5,1,480.0,425.4,360.5,1030,1010
16286,2026-04-12,5,2,480.0,395.2,337.8,965,950
16287,2026-04-12,5,3,480.0,411.7,343.0,980,961
16288,2026-04-12,6,1,480.0,382.7,317.4,907,881
16289,2026-04-12,6,2,480.0,371.0,312.2,892,878
16290,2026-04-12,6,3,480.0,441.6,366.4,1047,1024
16291,2026-04-12,7,1,480.0,292.7,220.0,550,534
16292,2026-04-12,7,2,480.0,337.0,248.8,622,604
16293,2026-04-12,7,3,480.0,295.2,208.8,522,512
16294,2026-04-12,8,1,480.0,463.9,403.6,1053,1035
16295,2026-04-12,8,2,480.0,377.7,322.0,840,820
16296,2026-04-12,8,3,480.0,353.4,290.6,758,743
16297,2026-04-12,9,1,480.0,438.4,392.4,1239,1227
16298,2026-04-12,9,2,480.0,463.4,405.3,1280,1256
16299,2026-04-12,9,3,480.0,389.7,343.9,1086,1073
16300,2026-04-12,10,1,480.0,356.0,309.8,1239,1209
16301,2026-04-12,10,2,480.0,445.1,398.5,1594,1566
16302,2026-04-12,10,3,480.0,218.5,184.0,736,723
16303,2026-04-12,11,1,480.0,434.0,380.9,1306,1266
16304,2026-04-12,11,2,480.0,407.4,350.3,1201,1169
