TimesheetKey,Week Start Date,EmployeeKey,ProjectKey,WorkLocationKey,Hours,Is Billable,Revenue,Cost
11269,2025-04-14,46,4,2,12.7,False,0.0,597.15
11270,2025-04-21,46,26,1,29.0,True,3030.5,1363.58
11271,2025-04-21,46,4,1,5.2,False,0.0,244.5
11272,2025-04-28,46,3,1,22.1,True,2309.45,1039.14
11273,2025-04-28,46,6,1,2.8,True,292.6,131.66
11274,2025-04-28,46,4,1,9.5,False,0.0,446.69
11275,2025-05-05,46,2,2,7.8,True,815.1,366.76
11276,2025-05-05,46,27,2,17.5,True,1828.75,822.85
11277,2025-05-05,46,4,2,11.1,False,0.0,521.92
11278,2025-05-12,46,3,2,2.9,True,303.05,136.36
11279,2025-05-12,46,26,2,22.9,True,2393.05,1076.76
11280,2025-05-12,46,4,2,10.4,False,0.0,489.01
11281,2025-05-19,46,2,2,29.5,True,3082.75,1387.09
11282,2025-05-19,46,4,2,7.7,False,0.0,362.05
11283,2025-05-26,46,20,3,28.6,True,2988.7,1344.77
11284,2025-05-26,46,4,3,3.5,False,0.0,164.57
11285,2025-06-02,46,1,2,19.3,True,2016.85,907.49
11286,2025-06-02,46,4,2,8.6,False,0.0,404.37
11287,2025-06-09,46,27,2,16.7,True,1745.15,785.23
11288,2025-06-09,46,2,2,7.3,True,762.85,343.25
11289,2025-06-09,46,4,2,8.0,False,0.0,376.16
11290,2025-06-16,46,18,2,14.6,True,1525.7,686.49
11291,2025-06-16,46,6,2,5.4,True,564.3,253.91
11292,2025-06-16,46,4,2,11.6,False,0.0,545.43
11293,2025-06-23,46,2,2,26.0,True,2717.0,1222.52
11294,2025-06-23,46,4,2,6.7,False,0.0,315.03
11295,2025-06-30,46,20,1,25.2,True,2633.4,1184.9
11296,2025-06-30,46,4,1,9.7,False,0.0,456.09
11297,2025-07-07,46,2,2,13.1,True,1368.95,615.96
11298,2025-07-07,46,26,2,0.9,True,94.05,42.32
11299,2025-07-07,46,4,2,6.2,False,0.0,291.52
11300,2025-07-14,46,27,3,14.5,True,1515.25,681.79
11301,2025-07-14,46,4,3,7.4,False,0.0,347.95
11302,2025-07-21,46,6,2,14.4,True,1504.8,677.09
11303,2025-07-21,46,4,2,5.7,False,0.0,268.01
11304,2025-07-28,46,2,2,9.0,True,940.5,423.18
11305,2025-07-28,46,18,2,2.3,True,240.35,108.15
11306,2025-07-28,46,4,2,4.8,False,0.0,225.7
11307,2025-08-04,46,27,2,30.3,True,3166.35,1424.71
11308,2025-08-04,46,4,2,5.3,False,0.0,249.21
11309,2025-08-11,46,20,1,24.1,True,2518.45,1133.18
11310,2025-08-11,46,4,1,9.2,False,0.0,432.58
11311,2025-08-18,46,6,1,25.9,True,2706.55,1217.82
11312,2025-08-18,46,4,1,5.9,False,0.0,277.42
11313,2025-08-25,46,20,2,21.5,True,2246.75,1010.93
11314,2025-08-25,46,4,2,9.0,False,0.0,423.18
11315,2025-09-01,46,26,2,28.8,True,3009.6,1354.18
11316,2025-09-01,46,4,2,6.2,False,0.0,291.52
11317,2025-09-08,46,26,2,29.6,True,3093.2,1391.79
11318,2025-09-08,46,4,2,9.7,False,0.0,456.09
11319,2025-09-15,46,2,1,30.0,True,3135.0,1410.6
11320,2025-09-15,46,4,1,6.5,False,0.0,305.63
11321,2025-09-22,46,2,2,25.0,True,2612.5,1175.5
11322,2025-09-22,46,4,2,12.4,False,0.0,583.05
11323,2025-09-29,46,18,2,25.5,True,2664.75,1199.01
11324,2025-09-29,46,4,2,11.2,False,0.0,526.62
11325,2025-10-06,46,6,2,27.0,True,2821.5,1269.54
11326,2025-10-06,46,4,2,10.3,False,0.0,484.31
11327,2025-10-13,46,18,2,30.2,True,3155.9,1420.0
11328,2025-10-13,46,4,2,6.6,False,0.0,310.33
11329,2025-10-20,46,1,2,27.1,True,2831.95,1274.24
11330,2025-10-20,46,4,2,9.5,False,0.0,446.69
11331,2025-10-27,46,6,2,30.1,True,3145.45,1415.3
11332,2025-10-27,46,4,2,6.0,False,0.0,282.12
11333,2025-11-03,46,3,3,33.5,True,3500.75,1575.17
11334,2025-11-03,46,4,3,2.6,False,0.0,122.25
11335,2025-11-10,46,26,2,24.0,True,2508.0,1128.48
11336,2025-11-10,46,4,2,9.1,False,0.0,427.88
11337,2025-11-17,46,18,1,30.9,True,3229.05,1452.92
11338,2025-11-17,46,4,1,8.2,False,0.0,385.56
11339,2025-11-24,46,26,1,27.2,True,2842.4,1278.94
11340,2025-11-24,46,4,1,9.1,False,0.0,427.88
11341,2025-12-01,46,6,2,15.3,True,1598.85,719.41
11342,2025-12-01,46,18,2,8.3,True,867.35,390.27
11343,2025-12-01,46,4,2,5.2,False,0.0,244.5
11344,2025-12-08,46,18,2,1.6,True,167.2,75.23
11345,2025-12-08,46,1,2,18.7,True,1954.15,879.27
11346,2025-12-08,46,4,2,7.6,False,0.0,357.35
11347,2025-12-15,46,27,2,21.9,True,2288.55,1029.74
11348,2025-12-15,46,4,2,6.4,False,0.0,300.93
11349,2025-12-22,46,20,2,8.4,True,877.8,394.97
11350,2025-12-22,46,3,2,11.2,True,1170.4,526.62
11351,2025-12-22,46,4,2,11.0,False,0.0,517.22
11352,2025-12-29,46,27,1,23.6,True,2466.2,1109.67
11353,2025-12-29,46,4,1,6.4,False,0.0,300.93
11354,2024-01-01,47,21,2,25.2,True,3276.0,1474.2
11355,2024-01-01,47,29,2,4.8,False,0.0,280.8
11356,2024-01-08,47,8,2,27.4,True,3562.0,1602.9
11357,2024-01-08,47,29,2,8.8,False,0.0,514.8
11358,2024-01-15,47,16,2,27.0,True,3510.0,1579.5
11359,2024-01-15,47,29,2,8.0,False,0.0,468.0
11360,2024-01-22,47,11,2,11.5,True,1495.0,672.75
11361,2024-01-22,47,22,2,14.6,True,1898.0,854.1
11362,2024-01-22,47,29,2,7.6,False,0.0,444.6
11363,2024-01-29,47,8,2,25.2,True,3276.0,1474.2
11364,2024-01-29,47,29,2,5.7,False,0.0,333.45
11365,2024-02-05,47,11,3,5.5,True,715.0,321.75
11366,2024-02-05,47,12,3,22.1,True,2873.0,1292.85
11367,2024-02-05,47,29,3,5.6,False,0.0,327.6
11368,2024-02-12,47,25,1,23.6,True,3068.0,1380.6
11369,2024-02-12,47,12,1,9.2,True,1196.0,538.2
11370,2024-02-12,47,29,1,5.2,False,0.0,304.2
11371,2024-02-19,47,5,2,28.7,True,3731.0,1678.95
11372,2024-02-19,47,29,2,10.3,False,0.0,602.55
11373,2024-02-26,47,24,1,8.6,True,1118.0,503.1
11374,2024-02-26,47,11,1,20.3,True,2639.0,1187.55
11375,2024-02-26,47,29,1,11.3,False,0.0,661.05
11376,2024-03-04,47,5,2,28.6,True,3718.0,1673.1
11377,2024-03-04,47,29,2,4.9,False,0.0,286.65
11378,2024-03-11,47,22,1,25.8,True,3354.0,1509.3
11379,2024-03-11,47,8,1,3.2,True,416.0,187.2
11380,2024-03-11,47,29,1,7.3,False,0.0,427.05
11381,2024-03-18,47,8,3,25.0,True,3250.0,1462.5
11382,2024-03-18,47,29,3,9.7,False,0.0,567.45
11383,2024-03-25,47,11,2,24.3,True,3159.0,1421.55
11384,2024-03-25,47,29,2,9.7,False,0.0,567.45
11385,2024-04-01,47,8,1,17.1,True,2223.0,1000.35
11386,2024-04-01,47,5,1,10.1,True,1313.0,590.85
11387,2024-04-01,47,29,1,7.6,False,0.0,444.6
11388,2024-04-08,47,12,2,26.7,True,3471.0,1561.95
11389,2024-04-08,47,29,2,8.3,False,0.0,485.55
11390,2024-04-15,47,25,1,28.6,True,3718.0,1673.1
11391,2024-04-15,47,29,1,8.8,False,0.0,514.8
11392,2024-04-22,47,10,1,16.2,True,2106.0,947.7
11393,2024-04-22,47,8,1,10.0,True,1300.0,585.0
11394,2024-04-22,47,29,1,8.1,False,0.0,473.85
11395,2024-04-29,47,11,2,28.4,True,3692.0,1661.4
11396,2024-04-29,47,29,2,9.2,False,0.0,538.2
11397,2024-05-06,47,5,2,24.3,True,3159.0,1421.55
11398,2024-05-06,47,8,2,6.7,True,871.0,391.95
11399,2024-05-06,47,29,2,6.4,False,0.0,374.4
11400,2024-05-13,47,25,1,12.3,True,1599.0,719.55
11401,2024-05-13,47,11,1,14.2,True,1846.0,830.7
11402,2024-05-13,47,29,1,8.7,False,0.0,508.95
11403,2024-05-20,47,25,2,25.4,True,3302.0,1485.9
11404,2024-05-20,47,29,2,13.6,False,0.0,795.6
11405,2024-05-27,47,12,3,37.2,True,4836.0,2176.2
11406,2024-05-27,47,29,3,2.9,False,0.0,169.65
11407,2024-06-03,47,11,1,18.7,True,2431.0,1093.95
11408,2024-06-03,47,22,1,4.4,True,572.0,257.4
11409,2024-06-03,47,29,1,9.1,False,0.0,532.35
11410,2024-06-10,47,8,1,24.5,True,3185.0,1433.25
11411,2024-06-10,47,29,1,8.5,False,0.0,497.25
11412,2024-06-17,47,8,2,20.5,True,2665.0,1199.25
11413,2024-06-17,47,29,2,10.8,False,0.0,631.8
11414,2024-06-24,47,16,1,21.0,True,2730.0,1228.5
11415,2024-06-24,47,29,1,10.0,False,0.0,585.0
11416,2024-07-01,47,25,2,16.0,True,2080.0,936.0
11417,2024-07-01,47,29,2,4.1,False,0.0,239.85
11418,2024-07-08,47,25,1,16.4,True,2132.0,959.4
11419,2024-07-08,47,29,1,4.0,False,0.0,234.0
11420,2024-07-15,47,5,2,14.8,True,1924.0,865.8
11421,2024-07-15,47,29,2,4.2,False,0.0,245.7
11422,2024-07-22,47,12,2,11.5,True,1495.0,672.75
11423,2024-07-22,47,10,2,0.6,True,78.0,35.1
11424,2024-07-22,47,29,2,7.8,False,0.0,456.3
11425,2024-07-29,47,24,2,9.4,True,1222.0,549.9
11426,2024-07-29,47,5,2,1.1,True,143.0,64.35
11427,2024-07-29,47,29,2,7.3,False,0.0,427.05
11428,2024-08-05,47,24,2,24.9,True,3237.0,1456.65
11429,2024-08-05,47,29,2,8.9,False,0.0,520.65
11430,2024-08-12,47,12,3,23.6,True,3068.0,1380.6
11431,2024-08-12,47,22,3,8.5,True,1105.0,497.25
11432,2024-08-12,47,29,3,4.1,False,0.0,239.85
11433,2024-08-19,47,21,2,25.7,True,3341.0,1503.45
11434,2024-08-19,47,29,2,5.8,False,0.0,339.3
11435,2024-08-26,47,21,1,27.0,True,3510.0,1579.5
11436,2024-08-26,47,29,1,6.1,False,0.0,356.85
11437,2024-09-02,47,25,2,28.3,True,3679.0,1655.55
11438,2024-09-02,47,29,2,8.6,False,0.0,503.1
11439,2024-09-09,47,11,2,7.7,True,1001.0,450.45
11440,2024-09-09,47,24,2,17.5,True,2275.0,1023.75
11441,2024-09-09,47,29,2,9.2,False,0.0,538.2
11442,2024-09-16,47,25,2,25.9,True,3367.0,1515.15
11443,2024-09-16,47,29,2,4.8,False,0.0,280.8
11444,2024-09-23,47,21,2,25.6,True,3328.0,1497.6
11445,2024-09-23,47,29,2,13.5,False,0.0,789.75
11446,2024-09-30,47,10,3,34.2,True,4446.0,2000.7
11447,2024-09-30,47,29,3,4.1,False,0.0,239.85
11448,2024-10-07,47,24,1,22.5,True,2925.0,1316.25
11449,2024-10-07,47,29,1,9.8,False,0.0,573.3
11450,2024-10-14,47,21,2,8.2,True,1066.0,479.7
11451,2024-10-14,47,24,2,18.1,True,2353.0,1058.85
11452,2024-10-14,47,29,2,10.5,False,0.0,614.25
11453,2024-10-21,47,22,2,20.8,True,2704.0,1216.8
11454,2024-10-21,47,11,2,9.5,True,1235.0,555.75
11455,2024-10-21,47,29,2,7.8,False,0.0,456.3
11456,2024-10-28,47,5,1,21.1,True,2743.0,1234.35
11457,2024-10-28,47,8,1,2.9,True,377.0,169.65
11458,2024-10-28,47,29,1,10.4,False,0.0,608.4
11459,2024-11-04,47,16,2,19.8,True,2574.0,1158.3
11460,2024-11-04,47,29,2,17.5,False,0.0,1023.75
11461,2024-11-11,47,8,1,14.1,True,1833.0,824.85
11462,2024-11-11,47,22,1,18.2,True,2366.0,1064.7
11463,2024-11-11,47,29,1,8.4,False,0.0,491.4
11464,2024-11-18,47,21,1,4.2,True,546.0,245.7
11465,2024-11-18,47,8,1,17.1,True,2223.0,1000.35
11466,2024-11-18,47,29,1,14.5,False,0.0,848.25
11467,2024-11-25,47,24,2,22.3,True,2899.0,1304.55
11468,2024-11-25,47,29,2,14.9,False,0.0,871.65
11469,2024-12-02,47,8,2,20.9,True,2717.0,1222.65
11470,2024-12-02,47,29,2,7.7,False,0.0,450.45
11471,2024-12-09,47,25,1,22.8,True,2964.0,1333.8
11472,2024-12-09,47,29,1,7.8,False,0.0,456.3
11473,2024-12-16,47,11,2,8.9,True,1157.0,520.65
11474,2024-12-16,47,8,2,6.8,True,884.0,397.8
11475,2024-12-16,47,29,2,11.2,False,0.0,655.2
11476,2024-12-23,47,12,1,4.6,True,598.0,269.1
11477,2024-12-23,47,11,1,17.0,True,2210.0,994.5
11478,2024-12-23,47,29,1,8.3,False,0.0,485.55
11479,2024-12-30,47,21,3,4.1,True,533.0,239.85
11480,2024-12-30,47,12,3,21.4,True,2782.0,1251.9
11481,2024-12-30,47,29,3,4.3,False,0.0,251.55
11482,2025-01-06,47,8,2,1.0,True,130.0,58.5
11483,2025-01-06,47,11,2,23.8,True,3094.0,1392.3
11484,2025-01-06,47,29,2,8.3,False,0.0,485.55
11485,2025-01-13,47,22,2,15.6,True,2028.0,912.6
11486,2025-01-13,47,25,2,6.1,True,793.0,356.85
11487,2025-01-13,47,29,2,10.3,False,0.0,602.55
11488,2025-01-20,47,10,3,30.4,True,3952.0,1778.4
11489,2025-01-20,47,29,3,6.1,False,0.0,356.85
11490,2025-01-27,47,24,2,16.2,True,2106.0,947.7
11491,2025-01-27,47,5,2,7.5,True,975.0,438.75
11492,2025-01-27,47,29,2,13.4,False,0.0,783.9
11493,2025-02-03,47,25,2,24.8,True,3224.0,1450.8
11494,2025-02-03,47,29,2,11.4,False,0.0,666.9
11495,2025-02-10,47,10,2,6.8,True,884.0,397.8
11496,2025-02-10,47,21,2,15.7,True,2041.0,918.45
11497,2025-02-10,47,29,2,11.7,False,0.0,684.45
11498,2025-02-17,47,5,2,26.6,True,3458.0,1556.1
11499,2025-02-17,47,29,2,12.0,False,0.0,702.0
11500,2025-02-24,47,10,2,27.2,True,3536.0,1591.2
11501,2025-02-24,47,21,2,1.6,True,208.0,93.6
11502,2025-02-24,47,29,2,8.6,False,0.0,503.1
11503,2025-03-03,47,10,1,2.9,True,377.0,169.65
11504,2025-03-03,47,21,1,19.8,True,2574.0,1158.3
11505,2025-03-03,47,29,1,11.7,False,0.0,684.45
11506,2025-03-10,47,22,2,26.3,True,3419.0,1538.55
11507,2025-03-10,47,29,2,8.6,False,0.0,503.1
11508,2025-03-17,47,25,2,29.5,True,3835.0,1725.75
11509,2025-03-17,47,29,2,10.5,False,0.0,614.25
11510,2025-03-24,47,21,2,22.0,True,2860.0,1287.0
11511,2025-03-24,47,29,2,16.5,False,0.0,965.25
11512,2025-03-31,47,10,1,26.4,True,3432.0,1544.4
11513,2025-03-31,47,29,1,8.3,False,0.0,485.55
11514,2025-04-07,47,21,2,22.7,True,2951.0,1327.95
11515,2025-04-07,47,29,2,12.8,False,0.0,748.8
11516,2025-04-14,47,8,1,16.4,True,2132.0,959.4
11517,2025-04-14,47,25,1,10.2,True,1326.0,596.7
11518,2025-04-14,47,29,1,5.6,False,0.0,327.6
11519,2025-04-21,47,16,1,18.4,True,2392.0,1076.4
11520,2025-04-21,47,29,1,13.8,False,0.0,807.3
11521,2025-04-28,47,5,2,19.4,True,2522.0,1134.9
11522,2025-04-28,47,29,2,14.9,False,0.0,871.65
11523,2025-05-05,47,25,2,26.9,True,3497.0,1573.65
11524,2025-05-05,47,29,2,10.4,False,0.0,608.4
11525,2025-05-12,47,8,1,31.7,True,4121.0,1854.45
11526,2025-05-12,47,29,1,7.1,False,0.0,415.35
11527,2025-05-19,47,11,1,27.2,True,3536.0,1591.2
11528,2025-05-19,47,29,1,11.6,False,0.0,678.6
11529,2025-05-26,47,12,2,19.8,True,2574.0,1158.3
11530,2025-05-26,47,22,2,5.4,True,702.0,315.9
11531,2025-05-26,47,29,2,11.0,False,0.0,643.5
11532,2025-06-02,47,22,1,23.9,True,3107.0,1398.15
11533,2025-06-02,47,29,1,8.3,False,0.0,485.55
11534,2025-06-09,47,16,3,27.8,True,3614.0,1626.3
11535,2025-06-09,47,29,3,1.1,False,0.0,64.35
11536,2025-06-16,47,5,2,22.6,True,2938.0,1322.1
11537,2025-06-16,47,29,2,10.6,False,0.0,620.1
11538,2025-06-23,47,21,2,19.8,True,2574.0,1158.3
11539,2025-06-23,47,29,2,10.1,False,0.0,590.85
11540,2025-06-30,47,11,3,3.9,True,507.0,228.15
11541,2025-06-30,47,24,3,26.1,True,3393.0,1526.85
11542,2025-06-30,47,29,3,3.4,False,0.0,198.9
11543,2025-07-07,47,8,2,14.5,True,1885.0,848.25
11544,2025-07-07,47,29,2,5.5,False,0.0,321.75
11545,2025-07-14,47,22,2,14.7,True,1911.0,859.95
11546,2025-07-14,47,29,2,5.6,False,0.0,327.6
11547,2025-07-21,47,8,3,16.0,True,2080.0,936.0
11548,2025-07-21,47,29,3,5.7,False,0.0,333.45
11549,2025-07-28,47,16,2,15.4,True,2002.0,900.9
11550,2025-07-28,47,29,2,3.0,False,0.0,175.5
11551,2025-08-04,47,21,3,19.0,True,2470.0,1111.5
11552,2025-08-04,47,12,3,10.9,True,1417.0,637.65
11553,2025-08-04,47,29,3,4.2,False,0.0,245.7
11554,2025-08-11,47,21,1,6.4,True,832.0,374.4
11555,2025-08-11,47,24,1,23.0,True,2990.0,1345.5
11556,2025-08-11,47,29,1,7.3,False,0.0,427.05
11557,2025-08-18,47,8,1,29.5,True,3835.0,1725.75
11558,2025-08-18,47,29,1,5.5,False,0.0,321.75
11559,2025-08-25,47,21,3,7.9,True,1027.0,462.15
11560,2025-08-25,47,8,3,23.8,True,3094.0,1392.3
11561,2025-08-25,47,29,3,1.0,False,0.0,58.5
11562,2025-09-01,47,21,3,15.9,True,2067.0,930.15
11563,2025-09-01,47,5,3,14.1,True,1833.0,824.85
11564,2025-09-01,47,29,3,5.1,False,0.0,298.35
11565,2025-09-08,47,11,2,20.4,True,2652.0,1193.4
11566,2025-09-08,47,22,2,2.8,True,364.0,163.8
11567,2025-09-08,47,29,2,13.4,False,0.0,783.9
11568,2025-09-15,47,25,2,24.7,True,3211.0,1444.95
11569,2025-09-15,47,29,2,14.4,False,0.0,842.4
11570,2025-09-22,47,11,3,25.4,True,3302.0,1485.9
11571,2025-09-22,47,29,3,9.2,False,0.0,538.2
11572,2025-09-29,47,12,2,27.1,True,3523.0,1585.35
11573,2025-09-29,47,29,2,13.6,False,0.0,795.6
11574,2025-10-06,47,11,2,24.5,True,3185.0,1433.25
11575,2025-10-06,47,29,2,12.5,False,0.0,731.25
11576,2025-10-13,47,5,1,30.5,True,3965.0,1784.25
11577,2025-10-13,47,29,1,6.8,False,0.0,397.8
11578,2025-10-20,47,10,1,9.1,True,1183.0,532.35
11579,2025-10-20,47,25,1,18.8,True,2444.0,1099.8
11580,2025-10-20,47,29,1,7.5,False,0.0,438.75
11581,2025-10-27,47,12,2,3.0,True,390.0,175.5
11582,2025-10-27,47,5,2,20.7,True,2691.0,1210.95
11583,2025-10-27,47,29,2,10.3,False,0.0,602.55
11584,2025-11-03,47,5,2,30.4,True,3952.0,1778.4
11585,2025-11-03,47,29,2,7.9,False,0.0,462.15
11586,2025-11-10,47,25,3,27.4,True,3562.0,1602.9
11587,2025-11-10,47,29,3,6.3,False,0.0,368.55
11588,2025-11-17,47,8,1,21.8,True,2834.0,1275.3
11589,2025-11-17,47,10,1,3.8,True,494.0,222.3
11590,2025-11-17,47,29,1,10.0,False,0.0,585.0
11591,2025-11-24,47,11,3,29.5,True,3835.0,1725.75
11592,2025-11-24,47,29,3,4.0,False,0.0,234.0
11593,2025-12-01,47,12,1,18.6,True,2418.0,1088.1
11594,2025-12-01,47,29,1,9.3,False,0.0,544.05
11595,2025-12-08,47,10,2,18.7,True,2431.0,1093.95
11596,2025-12-08,47,21,2,0.7,True,91.0,40.95
11597,2025-12-08,47,29,2,8.6,False,0.0,503.1
11598,2025-12-15,47,16,2,18.3,True,2379.0,1070.55
11599,2025-12-15,47,29,2,13.0,False,0.0,760.5
11600,2025-12-22,47,10,1,22.7,True,2951.0,1327.95
11601,2025-12-22,47,29,1,7.4,False,0.0,432.9
11602,2025-12-29,47,8,1,17.4,True,2262.0,1017.9
11603,2025-12-29,47,29,1,9.1,False,0.0,532.35
11604,2024-01-01,48,26,2,25.9,True,2706.55,1217.82
11605,2024-01-01,48,4,2,8.9,False,0.0,418.48
11606,2024-01-08,48,20,1,11.7,True,1222.65,550.13
11607,2024-01-08,48,18,1,15.0,True,1567.5,705.3
11608,2024-01-08,48,4,1,6.8,False,0.0,319.74
11609,2024-01-15,48,27,1,24.3,True,2539.35,1142.59
11610,2024-01-15,48,4,1,10.2,False,0.0,479.6
11611,2024-01-22,48,18,1,31.2,True,3260.4,1467.02
11612,2024-01-22,48,4,1,6.1,False,0.0,286.82
11613,2024-01-29,48,20,2,24.5,True,2560.25,1151.99
11614,2024-01-29,48,4,2,10.3,False,0.0,484.31
11615,2024-02-05,48,18,2,3.8,True,397.1,178.68
11616,2024-02-05,48,6,2,22.0,True,2299.0,1034.44
11617,2024-02-05,48,4,2,10.8,False,0.0,507.82
11618,2024-02-12,48,1,2,28.9,True,3020.05,1358.88
11619,2024-02-12,48,4,2,8.0,False,0.0,376.16
11620,2024-02-19,48,18,2,30.7,True,3208.15,1443.51
11621,2024-02-19,48,6,2,3.3,True,344.85,155.17
11622,2024-02-19,48,4,2,4.2,False,0.0,197.48
11623,2024-02-26,48,18,2,23.6,True,2466.2,1109.67
11624,2024-02-26,48,4,2,12.4,False,0.0,583.05
11625,2024-03-04,48,18,2,21.2,True,2215.4,996.82
11626,2024-03-04,48,4,2,11.3,False,0.0,531.33
11627,2024-03-11,48,1,2,22.8,True,2382.6,1072.06
11628,2024-03-11,48,4,2,13.5,False,0.0,634.77
11629,2024-03-18,48,6,3,25.0,True,2612.5,1175.5
11630,2024-03-18,48,4,3,7.7,False,0.0,362.05
11631,2024-03-25,48,1,2,28.9,True,3020.05,1358.88
11632,2024-03-25,48,4,2,5.9,False,0.0,277.42
11633,2024-04-01,48,27,2,28.3,True,2957.35,1330.67
11634,2024-04-01,48,4,2,6.5,False,0.0,305.63
11635,2024-04-08,48,20,2,24.6,True,2570.7,1156.69
11636,2024-04-08,48,4,2,9.1,False,0.0,427.88
11637,2024-04-15,48,18,1,23.1,True,2413.95,1086.16
11638,2024-04-15,48,4,1,12.1,False,0.0,568.94
11639,2024-04-22,48,2,1,30.8,True,3218.6,1448.22
11640,2024-04-22,48,4,1,3.4,False,0.0,159.87
11641,2024-04-29,48,26,2,11.7,True,1222.65,550.13
11642,2024-04-29,48,1,2,15.5,True,1619.75,728.81
11643,2024-04-29,48,4,2,10.2,False,0.0,479.6
11644,2024-05-06,48,3,2,23.5,True,2455.75,1104.97
11645,2024-05-06,48,4,2,9.1,False,0.0,427.88
11646,2024-05-13,48,18,1,22.5,True,2351.25,1057.95
11647,2024-05-13,48,4,1,11.3,False,0.0,531.33
11648,2024-05-20,48,26,2,29.0,True,3030.5,1363.58
11649,2024-05-20,48,4,2,6.4,False,0.0,300.93
11650,2024-05-27,48,26,2,25.5,True,2664.75,1199.01
11651,2024-05-27,48,4,2,9.9,False,0.0,465.5
11652,2024-06-03,48,27,2,21.0,True,2194.5,987.42
11653,2024-06-03,48,4,2,10.5,False,0.0,493.71
11654,2024-06-10,48,20,1,24.6,True,2570.7,1156.69
11655,2024-06-10,48,4,1,7.2,False,0.0,338.54
11656,2024-06-17,48,27,2,25.9,True,2706.55,1217.82
11657,2024-06-17,48,4,2,7.1,False,0.0,333.84
11658,2024-06-24,48,27,1,24.8,True,2591.6,1166.1
11659,2024-06-24,48,4,1,6.0,False,0.0,282.12
11660,2024-07-01,48,6,1,16.7,True,1745.15,785.23
11661,2024-07-01,48,4,1,2.8,False,0.0,131.66
11662,2024-07-08,48,3,2,15.9,True,1661.55,747.62
11663,2024-07-08,48,4,2,5.4,False,0.0,253.91
11664,2024-07-15,48,3,2,16.6,True,1734.7,780.53
11665,2024-07-15,48,4,2,4.2,False,0.0,197.48
11666,2024-07-22,48,2,2,11.5,True,1201.75,540.73
11667,2024-07-22,48,27,2,4.5,True,470.25,211.59
11668,2024-07-22,48,4,2,3.1,False,0.0,145.76
11669,2024-07-29,48,27,2,17.0,True,1776.5,799.34
11670,2024-07-29,48,4,2,4.3,False,0.0,202.19
11671,2024-08-05,48,1,2,25.4,True,2654.3,1194.31
11672,2024-08-05,48,4,2,10.6,False,0.0,498.41
11673,2024-08-12,48,27,1,21.7,True,2267.65,1020.33
11674,2024-08-12,48,4,1,11.0,False,0.0,517.22
11675,2024-08-19,48,3,2,28.4,True,2967.8,1335.37
11676,2024-08-19,48,4,2,6.6,False,0.0,310.33
11677,2024-08-26,48,2,2,27.0,True,2821.5,1269.54
11678,2024-08-26,48,4,2,4.9,False,0.0,230.4
11679,2024-09-02,48,1,2,24.8,True,2591.6,1166.1
11680,2024-09-02,48,4,2,10.3,False,0.0,484.31
11681,2024-09-09,48,6,2,32.5,True,3396.25,1528.15
11682,2024-09-09,48,4,2,6.3,False,0.0,296.23
11683,2024-09-16,48,3,2,29.1,True,3040.95,1368.28
11684,2024-09-16,48,4,2,8.4,False,0.0,394.97
11685,2024-09-23,48,2,2,28.8,True,3009.6,1354.18
11686,2024-09-23,48,4,2,9.7,False,0.0,456.09
11687,2024-09-30,48,26,2,1.6,True,167.2,75.23
11688,2024-09-30,48,1,2,27.4,True,2863.3,1288.35
11689,2024-09-30,48,4,2,6.2,False,0.0,291.52
11690,2024-10-07,48,2,2,21.6,True,2257.2,1015.63
11691,2024-10-07,48,1,2,4.7,True,491.15,220.99
11692,2024-10-07,48,4,2,7.6,False,0.0,357.35
11693,2024-10-14,48,18,2,32.2,True,3364.9,1514.04
11694,2024-10-14,48,4,2,9.7,False,0.0,456.09
11695,2024-10-21,48,20,1,33.0,True,3448.5,1551.66
11696,2024-10-21,48,4,1,6.6,False,0.0,310.33
11697,2024-10-28,48,2,1,16.7,True,1745.15,785.23
11698,2024-10-28,48,20,1,12.1,True,1264.45,568.94
11699,2024-10-28,48,4,1,6.8,False,0.0,319.74
11700,2024-11-04,48,6,1,13.7,True,1431.65,644.17
11701,2024-11-04,48,20,1,11.8,True,1233.1,554.84
11702,2024-11-04,48,4,1,11.9,False,0.0,559.54
11703,2024-11-11,48,27,1,27.8,True,2905.1,1307.16
11704,2024-11-11,48,1,1,5.2,True,543.4,244.5
11705,2024-11-11,48,4,1,6.6,False,0.0,310.33
11706,2024-11-18,48,18,2,20.8,True,2173.6,978.02
11707,2024-11-18,48,27,2,12.2,True,1274.9,573.64
11708,2024-11-18,48,4,2,4.9,False,0.0,230.4
11709,2024-11-25,48,6,2,27.9,True,2915.55,1311.86
11710,2024-11-25,48,4,2,5.6,False,0.0,263.31
11711,2024-12-02,48,20,1,17.6,True,1839.2,827.55
11712,2024-12-02,48,1,1,2.9,True,303.05,136.36
11713,2024-12-02,48,4,1,6.3,False,0.0,296.23
11714,2024-12-09,48,6,2,20.9,True,2184.05,982.72
11715,2024-12-09,48,4,2,8.3,False,0.0,390.27
11716,2024-12-16,48,3,3,27.0,True,2821.5,1269.54
11717,2024-12-16,48,4,3,1.8,False,0.0,84.64
11718,2024-12-23,48,20,2,20.5,True,2142.25,963.91
11719,2024-12-23,48,4,2,10.1,False,0.0,474.9
11720,2024-12-30,48,26,2,30.6,True,3197.7,1438.81
